"Cocunut";"AGE";"YEARS_WITH_BANK";"MARTIAL_STATUS";"EDUCATION";"EMPLOYMENT";"GENDER";"CUST_INCOME";"CURRENT_ADDRESS_DATE";"CURRENT_JOB_DATE";"CURRENT_WITH_BANK_DATE";"CURRENT_BALANCE_EUR"
81517;35;4;"M";"HGH";"PVE";"M";164,8923077;1999-06-12;2016-04-12;2012-09-06;2307,692308
81518;56;3;"M";"HGH";"STE";"F";292,3076923;2007-01-01;1997-04-29;2013-07-26;4469,752615
81519;67;11;"M";"HGH";"RET";"F";215,2446154;2007-03-02;9999-10-01;2005-07-08;4742,307692
81520;39;10;"M";"HGH";"PVE";"F";281,9461538;1978-06-06;1999-10-01;2007-04-19;2493,548385
81521;39;0;"M";"HGH";"STE";"M";556,3846154;2008-04-06;1997-07-19;2016-10-12;2307,692308
81522;73;10;"W";"BCR";"RET";"F";687,2217692;1965-05-01;9999-10-01;2007-01-12;5366,711538
81523;42;3;"M";"HGH";"PVE";"M";246,4230769;1975-09-16;2014-10-21;2014-03-07;4615,384615
81524;62;3;"W";"HGH";"RET";"F";246,1538462;2000-02-01;1999-08-13;2014-05-26;3161,538462
81525;67;6;"M";"HGH";"RET";"M";248,6257692;1977-01-01;9999-10-01;2011-01-26;2055
81526;37;11;"M";"PRS";"STE";"F";301,0461538;2008-08-01;2000-08-01;2006-01-26;2307,692308
81527;63;2;"M";"BCR";"RET";"M";415,3846154;1990-01-01;9999-10-01;2015-04-14;2307,692308
81528;32;1;"S";"BCR";"PVE";"M";243,7493846;2013-09-13;2009-03-01;2016-04-26;7011,376692
81529;50;2;"*noval*";"HGH";"OTH";"F";0;9999-10-01;9999-10-01;2014-11-06;1616,893846
81530;60;1;"M";"HGH";"PVE";"M";338,4538462;2001-01-01;2014-09-01;2015-07-13;799,3137692
81531;67;11;"M";"HGH";"RET";"M";161,9286923;1995-03-16;9999-10-01;2005-10-21;1082,826923
81532;46;5;"M";"HGH";"STE";"M";261,417;1999-01-01;2012-07-02;2011-12-15;4615,384615
81533;42;9;"M";"HGH";"PVE";"M";1159,228;1998-10-15;2007-11-01;2007-11-02;7692,307692
81534;68;5;"W";"BCR";"RET";"F";222,7292308;2009-03-04;9999-10-01;2011-10-13;5303,480769
81535;27;2;"M";"HGH";"PVE";"M";488,3588462;2014-01-11;2013-04-01;2014-07-18;4615,384615
81536;64;12;"M";"BCR";"RET";"F";371,5952308;1980-05-01;9999-10-01;2005-05-30;3951,923077
81537;51;10;"M";"PHD";"PVE";"F";533,0769231;1990-01-01;2008-09-15;2006-11-10;2307,692308
81538;54;10;"D";"HGH";"RET";"F";902,4560769;2005-01-01;9999-10-01;2007-01-03;7692,307692
81539;34;6;"M";"BCR";"STE";"F";536,7792308;2006-09-01;2006-09-01;2011-02-16;3307,692308
81540;31;0;"M";"HGH";"PVE";"M";0;2010-01-01;2016-03-15;2016-10-04;4615,384615
81541;24;2;"S";"HGH";"PVE";"F";384,6153846;1993-03-03;2015-10-01;2014-11-12;2307,692308
81542;43;4;"D";"HGH";"PVE";"F";165,9461538;2009-01-01;2012-01-01;2012-10-24;809,3009231
81543;26;3;"M";"BCR";"STE";"M";264,446;1991-11-07;2014-10-17;2014-01-24;4615,384615
81544;42;12;"M";"HGH";"PVE";"M";816,8507692;2008-08-22;2010-01-01;2005-02-16;2307,692308
81545;45;8;"M";"HGH";"PVE";"F";165,1846154;2001-04-21;1999-01-01;2008-10-15;2307,692308
81546;40;11;"M";"HGH";"PVE";"M";713,4696154;2007-01-01;2013-01-01;2005-11-25;1057,151308
81547;62;10;"M";"HGH";"RET";"M";205,5615385;2002-01-01;9999-10-01;2006-12-07;2307,692308
81548;44;6;"D";"BCR";"STE";"M";323,8769231;1973-12-09;1996-01-01;2011-03-28;2307,692308
81549;35;2;"M";"BCR";"STE";"M";548,4615385;1982-02-24;2001-10-01;2014-12-22;7692,307692
81550;63;4;"D";"HGH";"RET";"M";302,3576923;2009-05-14;1998-04-13;2013-01-24;806,3993077
81551;50;12;"M";"BCR";"STE";"M";326,9314615;2007-01-06;2006-01-23;2005-06-29;7692,307692
81552;66;2;"W";"HGH";"RET";"F";198,199;1985-01-01;1999-12-01;2014-09-13;4505,192308
81553;38;13;"M";"HGH";"PVE";"F";309,2943846;2006-05-01;2004-05-17;2004-06-16;2307,692308
81554;50;11;"M";"BCR";"STE";"M";412,4594615;2001-01-01;2011-02-01;2005-09-30;2615,384615
81555;42;12;"M";"BCR";"STE";"M";842,3488462;1980-01-01;1998-07-01;2005-03-10;6573,165692
81556;50;10;"M";"BCR";"STE";"F";333,4149231;2001-03-06;1987-02-10;2006-08-19;2307,692308
81557;59;2;"W";"HGH";"STE";"M";749,9824615;1989-05-01;1989-06-26;2014-08-28;2307,692308
81558;63;12;"M";"BCR";"STE";"F";171,0772308;2014-12-01;2012-04-04;2005-01-11;2464,960154
81559;45;10;"M";"BCR";"PVE";"F";792,3615385;1972-07-10;2006-07-16;2006-07-31;2307,692308
81560;45;12;"M";"HGH";"SFE";"F";433,7076923;2008-01-01;2013-03-29;2005-05-06;7968,260231
81561;44;10;"M";"BCR";"STE";"M";376,364;1989-08-19;2007-11-28;2006-11-08;2307,692308
81562;55;9;"W";"HGH";"PVE";"F";243,6538462;1969-01-01;2006-05-10;2007-07-30;1155,137923
81563;45;4;"M";"BCR";"PVE";"F";461,5384615;2003-03-19;1993-04-01;2012-09-11;1027,5
81564;59;4;"M";"HGH";"PVE";"M";198,6593077;1985-12-31;2006-03-20;2013-04-01;641,3013846
81565;32;7;"M";"SEC";"STE";"M";188,8769231;2009-01-01;2001-04-04;2009-08-05;189,3536154
81566;65;12;"M";"PHD";"PVE";"F";919,9116154;2015-05-01;2014-09-01;2004-12-01;995,8846154
81567;29;2;"M";"HGH";"PVE";"F";269,2307692;2012-01-01;2011-02-01;2014-11-12;2032,983231
81568;45;13;"M";"BCR";"STE";"F";369,1923077;2010-08-05;2005-02-01;2004-03-08;585,1874615
81569;46;9;"M";"BCR";"PVE";"F";449,8218462;1997-05-15;2007-09-03;2007-09-04;1538,461538
81570;57;4;"D";"HGH";"SFE";"F";520,5153846;2002-12-01;2014-05-01;2012-09-26;2307,692308
81571;38;1;"M";"HGH";"STE";"M";634,3534615;1979-10-08;2014-09-03;2015-10-26;7692,307692
81572;41;1;"S";"HGH";"PVE";"M";180,7692308;1982-05-01;2016-04-15;2016-04-28;2307,692308
81573;67;5;"M";"HGH";"RET";"M";222,2008462;1989-01-28;9999-10-01;2012-04-27;1194,099231
81574;61;3;"M";"HGH";"STE";"F";221,5923077;2009-05-14;1983-07-25;2014-03-26;2062,746231
81575;52;14;"M";"BCR";"STE";"F";0;1992-01-01;2016-01-12;2002-07-27;4615,384615
81576;52;2;"M";"HGH";"PVE";"M";171,7070769;1973-09-01;2009-04-20;2014-12-19;2307,692308
81577;56;10;"M";"BCR";"PVE";"M";545,5076923;2004-03-03;2010-02-10;2006-10-24;414,2026154
81578;54;12;"M";"BCR";"STE";"M";619,7923077;1963-04-21;1984-03-19;2005-07-01;5239,375538
81579;60;5;"M";"PRS";"PVE";"F";177,2629231;1985-08-01;2010-12-01;2011-11-25;158,6677692
81580;32;0;"M";"HGH";"STE";"M";504,3566923;2000-06-26;2016-09-03;2016-10-19;7692,307692
81581;53;4;"M";"HGH";"PVE";"F";319,2461538;1986-02-24;2006-09-01;2012-08-03;802,578
81582;62;10;"M";"HGH";"RET";"F";227,4086923;1981-09-29;9999-10-01;2007-04-17;2450,192308
81583;54;13;"S";"SEC";"OTH";"M";0;9999-10-01;9999-10-01;2003-07-14;2307,692308
81584;29;6;"S";"BCR";"PVE";"M";588,0210769;2006-06-10;2013-08-01;2011-02-07;7692,307692
81585;39;8;"M";"HGH";"STE";"M";184,0153846;1993-01-01;1998-02-25;2008-09-19;2307,692308
81586;31;2;"M";"BCR";"PVE";"M";372,9692308;1986-10-30;2015-01-01;2014-12-11;2307,692308
81587;29;2;"S";"HGH";"PVE";"M";169,1693077;1988-03-15;2014-12-15;2014-12-31;728,3707692
81588;33;11;"S";"HGH";"PVE";"F";286,6944615;2006-01-01;2011-11-01;2005-07-25;1067,019231
81589;47;14;"M";"HGH";"PVE";"F";324,377;2006-12-01;2004-01-01;2002-11-04;2307,692308
81590;27;2;"S";"HGH";"PVE";"M";215,3846154;2014-08-20;2014-02-01;2014-11-04;2307,692308
81591;50;2;"M";"BCR";"STE";"F";228,619;2000-01-01;2012-04-19;2015-05-27;2307,692308
81592;49;4;"M";"HGH";"PVE";"F";160,1230769;2010-05-01;2014-12-15;2013-06-03;2892,192923
81593;53;13;"M";"PHD";"STE";"M";1157,846154;1999-09-06;1991-03-01;2003-12-18;2923,076923
81594;46;11;"M";"BCR";"STE";"F";430,0230769;1971-11-16;2005-03-01;2005-08-19;2307,692308
81595;60;12;"M";"HGH";"PVE";"M";348,6076923;1962-11-28;2002-10-20;2004-08-06;4674,924385
81596;51;13;"M";"BCR";"STE";"F";1141,453846;2006-01-01;1992-06-01;2004-07-03;2307,692308
81597;44;9;"M";"BCR";"PVE";"M";914,1461538;2014-05-01;2009-07-16;2007-10-16;7692,307692
81598;59;11;"W";"BCR";"STE";"M";353,0769231;1994-12-31;2004-12-31;2005-09-19;569,6743846
81599;66;11;"M";"BCR";"SFE";"F";197,6538462;2006-05-05;1992-10-19;2005-09-07;1580,769231
81600;55;10;"S";"BCR";"STE";"F";1787,376923;1962-06-30;2007-05-16;2007-06-11;4615,384615
81601;34;4;"D";"HGH";"PVE";"F";339,8692308;2012-02-07;2013-01-10;2013-01-10;4186,787538
81602;42;15;"S";"HGH";"PVE";"F";465,5272308;1992-06-30;2005-02-03;2002-01-29;1538,461538
81603;61;11;"M";"HGH";"PVE";"M";206,1538462;1979-07-01;2006-10-01;2006-05-09;174,2284615
81604;53;7;"M";"HGH";"STE";"M";302,9538462;2013-01-16;1989-07-01;2010-04-13;8194,546538
81605;51;11;"M";"BCR";"STE";"F";523,0769231;2005-11-11;2001-06-07;2005-07-12;208,6938462
81606;59;7;"M";"BCR";"PVE";"M";602,3461538;1996-03-05;1989-01-01;2009-11-18;7692,307692
81607;39;10;"M";"HGH";"PVE";"M";429,3692308;1978-11-20;2006-01-01;2007-03-13;3349,429923
81608;41;10;"M";"HGH";"PVE";"M";201,3223077;2004-03-01;2015-10-01;2006-11-14;2307,692308
81609;24;3;"*noval*";"HGH";"PVE";"M";0;9999-10-01;2013-11-20;2013-12-05;2830,843385
81610;66;0;"M";"HGH";"RET";"M";240,45;1951-06-12;9999-10-01;2016-10-17;2371,153846
81611;60;11;"M";"HGH";"STE";"F";327,1913846;2001-08-15;1996-10-26;2005-09-07;2512,072462
81612;67;11;"M";"HGH";"RET";"M";322,0692308;1980-01-01;9999-10-01;2005-10-06;4584,230769
81613;60;11;"W";"HGH";"RET";"F";211,6003846;1978-10-08;9999-10-01;2005-08-26;2818,827923
81614;48;2;"M";"HGH";"PVE";"M";269,2307692;2008-06-01;2007-06-01;2015-06-27;190,1538462
81615;63;13;"M";"HGH";"RET";"F";356,5461538;1985-09-01;9999-10-01;2003-08-26;3361,538462
81616;56;4;"M";"PRS";"PVE";"M";186,3923077;1995-01-01;2012-08-01;2012-08-30;532,4167692
81617;35;11;"M";"BCR";"PVE";"F";283,859;1982-03-19;2007-01-01;2006-03-21;4615,384615
81618;61;13;"M";"HGH";"RET";"F";263,2684615;1960-06-30;9999-10-01;2004-05-28;857,5673077
81619;35;4;"M";"HGH";"PVE";"F";176,9230769;2006-06-10;2009-05-01;2013-05-09;1692,307692
81620;44;13;"M";"BCR";"PVE";"F";587,3076923;2003-01-01;1999-08-24;2003-07-31;4186,787538
81621;24;1;"S";"HGH";"PVE";"M";169,0307692;9999-10-01;2016-02-01;2016-02-01;2307,692308
81622;44;13;"S";"HGH";"PVE";"M";793,4076923;1999-09-01;2007-05-01;2004-04-16;2307,692308
81623;55;11;"M";"HGH";"STE";"M";290,1846154;2004-03-17;1985-03-01;2005-09-20;5872,028
81624;42;5;"M";"SEC";"PVE";"F";194,7;2000-05-06;2009-07-10;2012-04-20;975,8319231
81625;55;8;"M";"BCR";"STE";"M";324,7384615;1995-04-01;2009-08-20;2008-09-12;2307,692308
81626;65;14;"M";"BCR";"RET";"F";407,2326154;1974-10-01;9999-10-01;2003-03-18;1185,576923
81627;33;9;"M";"HGH";"PVE";"M";200,3677692;2005-01-01;2014-04-01;2008-06-16;5137,5
81628;48;3;"M";"HGH";"PVE";"F";346,1538462;1990-01-01;2012-01-01;2014-05-05;198,069
81629;59;5;"M";"HGH";"PVE";"M";284,6153846;1970-01-01;2014-03-01;2011-09-16;4615,384615
81630;46;1;"M";"HGH";"PVE";"F";215,3846154;2014-06-01;2005-07-01;2016-01-06;2307,692308
81631;65;7;"D";"HGH";"RET";"F";227,2137692;1975-08-01;9999-10-01;2009-10-05;4663,269231
81632;42;10;"M";"BCR";"PVE";"M";155,8615385;2006-06-01;2006-07-20;2006-08-01;1597,624769
81633;52;9;"M";"HGH";"PVE";"F";169,4076923;2002-09-11;2015-05-26;2007-07-09;4615,384615
81634;39;5;"M";"BCR";"PVE";"M";187,6923077;1987-03-01;2007-06-01;2011-08-31;4978,077462
81635;39;8;"M";"PRS";"PVE";"M";168,4615385;1984-07-10;2009-01-08;2009-01-29;2307,692308
81636;54;7;"M";"HGH";"PVE";"M";500;2010-06-01;1983-09-01;2009-10-03;182,1515385
81637;30;3;"*noval*";"HGH";"OTH";"F";0;9999-10-01;9999-10-01;2013-12-13;2307,692308
81638;52;5;"M";"HGH";"STE";"F";164,5593846;2003-04-24;2010-05-06;2011-08-05;4995,605923
81639;30;0;"M";"HGH";"PVE";"F";269,2307692;2006-01-01;2015-09-01;2016-10-14;171,7723077
81640;37;10;"M";"BCR";"PVE";"F";355,4457692;2008-04-02;2014-02-13;2007-01-23;1153,846154
81641;60;14;"M";"HGH";"RET";"M";296,2046154;1985-04-01;9999-10-01;2003-03-12;477,789
81642;27;3;"S";"HGH";"PVE";"M";184,1846154;1990-01-22;2013-12-01;2013-12-16;5258,532538
81643;29;1;"M";"HGH";"PVE";"F";384,6153846;2011-07-08;2016-04-01;2016-05-27;2307,692308
81644;36;0;"M";"BCR";"PVE";"F";0;1990-01-01;2013-02-01;2016-10-17;4615,384615
81645;36;13;"M";"HGH";"PVE";"M";248,4333846;1981-06-08;2009-08-17;2004-05-12;2974,951923
81646;54;13;"M";"HGH";"PVE";"M";357,3932308;1994-01-01;2013-04-01;2004-05-07;1417,973308
81647;64;10;"M";"BCR";"PVE";"M";362,2735385;1988-03-01;2011-10-15;2007-05-11;1538,461538
81648;40;15;"M";"HGH";"PVE";"M";628,9015385;2008-03-21;2002-06-17;2002-06-17;5384,615385
81649;25;0;"S";"HGH";"PVE";"M";288,2136154;1992-09-16;2015-03-01;2016-10-11;4615,384615
81650;37;4;"M";"HGH";"PVE";"M";517,0934615;1980-11-27;2010-04-19;2013-04-18;4615,384615
81651;55;3;"M";"HGH";"PVE";"M";196;1962-05-16;2015-03-25;2013-07-18;1650,197
81652;63;0;"M";"BCR";"RET";"M";292,3076923;1954-10-10;2001-11-10;2016-08-23;0
81653;59;11;"M";"HGH";"PVE";"M";232,4233077;1973-08-12;1980-02-15;2005-09-15;2307,692308
81654;61;13;"W";"HGH";"RET";"F";576,1533846;2006-11-01;9999-10-01;2004-02-05;8521,147462
81655;35;2;"M";"HGH";"PVE";"F";267,5384615;2004-10-11;2014-09-02;2015-01-28;4615,384615
81656;34;10;"M";"HGH";"STE";"M";397,0260769;1983-12-14;2008-09-19;2007-03-06;7692,307692
81657;69;11;"W";"HGH";"RET";"F";287,0969231;1977-12-19;9999-10-01;2005-09-26;829,9038462
81658;41;11;"M";"HGH";"PVE";"M";244,2846154;1998-01-01;1996-05-01;2005-11-21;10846,15385
81659;63;5;"W";"HGH";"STE";"M";228,5536923;1969-01-01;1987-11-02;2011-08-23;2974,951923
81660;66;11;"W";"HGH";"RET";"F";222,7153846;1998-08-17;9999-10-01;2005-12-27;2766,346154
81661;30;1;"M";"BCR";"PVE";"M";238,4615385;1987-04-22;2015-09-04;2016-03-28;2307,692308
81662;54;4;"M";"HGH";"STE";"F";284,1249231;1984-06-15;1983-03-15;2012-11-14;6748,450077
81663;45;6;"M";"HGH";"PVE";"F";317,9486923;2010-03-01;2014-08-01;2010-12-13;6695,864769
81664;37;9;"S";"HGH";"PVE";"M";178,4307692;1980-01-10;2010-03-19;2007-11-15;3711,948308
81665;30;9;"S";"HGH";"PVE";"M";280,7692308;2007-08-17;2010-06-24;2007-12-04;790,3846154
81666;30;2;"M";"HGH";"PVE";"F";169,3;2010-06-01;2014-11-01;2014-11-26;813,1933077
81667;42;5;"M";"BCR";"PVE";"M";175,0115385;2001-01-01;2013-05-10;2011-10-13;4615,384615
81668;63;15;"W";"HGH";"RET";"F";698,8560769;2003-03-19;9999-10-01;2002-01-28;2307,692308
81669;44;3;"M";"HGH";"STE";"F";461,5384615;2010-12-01;2004-03-01;2013-12-27;244,8072308
81670;40;1;"M";"HGH";"PVE";"F";183,4672308;1993-09-01;2015-10-05;2016-02-22;1577,559769
81671;39;11;"M";"BCR";"STE";"F";341,3319231;1990-11-29;2005-12-16;2006-01-04;4615,384615
81672;43;9;"M";"HGH";"PVE";"M";451,5230769;1974-10-09;1996-08-04;2008-03-13;9482,887077
81673;66;3;"M";"HGH";"RET";"F";200,3336154;1985-05-01;9999-10-01;2014-05-30;474,2307692
81674;55;7;"D";"HGH";"RET";"M";393,7494615;2009-02-17;9999-10-01;2010-03-24;769,2307692
81675;53;12;"M";"HGH";"PVE";"M";249,7526923;1984-09-01;2012-04-22;2005-03-08;6774,742769
81676;51;10;"M";"HGH";"PVE";"M";215,4169231;1990-03-15;2002-01-01;2007-03-12;3739,939538
81677;57;4;"M";"HGH";"STE";"F";262,2153846;1985-05-07;1981-12-23;2012-08-23;6915,384615
81678;54;11;"M";"HGH";"PVE";"F";281,9246154;1988-03-16;2006-03-11;2006-06-06;4115,384615
81679;49;12;"M";"BCR";"STE";"F";291,6654615;1972-09-01;1996-02-07;2005-06-27;4615,384615
81680;25;2;"*noval*";"HGH";"OTH";"M";0;9999-10-01;9999-10-01;2014-09-10;1538,461538
81681;38;13;"S";"BCR";"PVE";"F";582,8574615;1999-03-20;2004-04-13;2004-04-13;12961,53846
81682;61;7;"M";"BCR";"STE";"F";337,3228462;1985-02-01;1975-07-15;2009-09-03;1975,961538
81683;31;7;"M";"HGH";"PVE";"M";421,4634615;2006-07-01;9999-10-01;2009-10-23;0
81684;36;10;"M";"HGH";"STE";"M";267,8846154;1981-11-11;2014-04-23;2007-03-26;1282,602769
81685;21;2;"S";"HGH";"PVE";"F";206,2384615;1996-01-25;2014-11-24;2014-11-24;2766,346154
81686;48;9;"M";"HGH";"PVE";"M";185,7846154;1969-01-27;2013-11-01;2007-08-08;2307,692308
81687;53;11;"M";"HGH";"STE";"M";255,6615385;1986-01-01;2003-01-08;2005-07-09;229,69
81688;71;0;"M";"HGH";"RET";"M";262,5392308;1975-01-01;9999-10-01;2016-10-18;2371,153846
81689;70;1;"*noval*";"HGH";"OTH";"M";0;9999-10-01;9999-10-01;2016-01-04;3951,923077
81690;68;12;"M";"BCR";"RET";"M";228,7065385;2005-01-01;9999-10-01;2005-06-10;632,3076923
81691;41;7;"*noval*";"HGH";"OTH";"M";0;9999-10-01;9999-10-01;2009-11-16;297,9076923
81692;65;10;"W";"HGH";"RET";"F";186,6128462;2010-05-01;9999-10-01;2006-09-20;3951,923077
81693;72;6;"M";"SEC";"RET";"F";256,8776154;2005-05-27;9999-10-01;2010-07-20;790,3846154
81694;69;5;"M";"BCR";"RET";"M";494,6153846;1995-07-10;9999-10-01;2011-12-30;2055
81695;47;1;"M";"HGH";"STE";"F";169,949;2000-01-01;2002-09-02;2015-12-01;2889,953308
81696;24;1;"S";"HGH";"PVE";"M";371,4640769;2009-01-01;2016-04-07;2015-10-13;4155,914
81697;41;12;"S";"HGH";"PVE";"F";869,5786923;2009-03-07;2005-01-01;2005-01-04;8461,538462
81698;56;11;"M";"HGH";"STE";"M";235,0923077;1961-03-23;1994-03-21;2005-08-18;483,2673077
81699;64;9;"W";"HGH";"RET";"F";232,8660769;1995-01-01;9999-10-01;2008-06-20;3846,153846
81700;58;15;"M";"BCR";"STE";"M";431,0461538;1995-01-01;2001-05-31;2001-12-15;7692,307692
81701;52;11;"M";"HGH";"STE";"M";412,0113846;1980-01-01;1992-06-29;2005-08-05;403,9184615
81702;63;0;"*noval*";"HGH";"OTH";"F";0;9999-10-01;9999-10-01;2016-10-19;2307,692308
81703;59;12;"M";"BCR";"STE";"M";381,8661538;1986-01-01;1988-11-14;2005-05-18;2307,692308
81704;33;8;"S";"HGH";"PVE";"M";232,3865385;1984-05-17;2013-04-01;2008-08-13;3461,538462
81705;63;10;"W";"HGH";"RET";"F";193,2517692;1995-10-10;9999-10-01;2006-07-25;4189,038462
81706;37;11;"M";"HGH";"PVE";"M";687,2178462;2013-03-15;2009-01-15;2005-10-13;1307,692308
81707;64;7;"W";"BCR";"STE";"M";314,3856154;2004-11-08;1979-01-06;2010-04-12;4384,615385
81708;40;11;"M";"BCR";"STE";"F";280,9840769;2000-01-15;2006-05-01;2005-09-23;2307,692308
81709;36;3;"M";"BCR";"PVE";"M";777,4846154;2011-11-05;2007-11-05;2013-09-20;2307,692308
81710;49;11;"M";"HGH";"PVE";"M";331,2307692;2006-10-01;2007-08-25;2005-11-14;2307,692308
81711;69;3;"M";"HGH";"RET";"F";153,8461538;1965-01-01;1999-01-19;2013-11-01;2371,153846
81712;64;11;"D";"HGH";"RET";"M";272,9615385;1953-06-14;9999-10-01;2006-03-30;3161,538462
81713;62;0;"M";"HGH";"RET";"M";172,4153846;2000-12-31;9999-10-01;2016-10-19;2307,692308
81714;55;4;"M";"HGH";"STE";"M";615,3846154;1962-10-20;2006-01-01;2013-03-25;571,2538462
81715;44;0;"M";"HGH";"PVE";"M";192,3076923;1973-12-03;2006-03-09;2016-09-14;2307,692308
81716;33;4;"S";"HGH";"PVE";"F";169,6769231;1995-01-01;2014-10-01;2013-04-26;3193,106615
81717;67;3;"M";"HGH";"OTH";"F";197,3027692;1981-05-01;9999-10-01;2013-12-11;2371,153846
81718;58;10;"M";"BCR";"STE";"F";357,3629231;1991-05-01;2006-09-01;2006-09-16;2307,692308
81719;55;1;"M";"HGH";"RET";"F";1166,363;1985-09-01;9999-10-01;2016-06-15;4615,384615
81720;49;10;"M";"HGH";"SFE";"M";304,2692308;1968-10-05;2006-02-09;2007-06-01;2166,914
81721;49;12;"M";"HGH";"STE";"F";324,9030769;1998-08-04;1995-06-01;2005-05-12;2683,537846
81722;60;12;"M";"BCR";"RET";"F";380,9841538;1992-05-01;1986-01-17;2005-02-07;2307,692308
81723;41;5;"M";"HGH";"PVE";"F";205,4414615;1976-02-15;2007-01-11;2012-05-22;3846,153846
81724;66;2;"D";"HGH";"RET";"M";0;1951-06-21;9999-10-01;2014-12-17;2371,153846
81725;42;13;"M";"BCR";"PVE";"M";3053,984615;1984-10-01;2010-09-01;2004-02-24;7692,307692
81726;51;12;"M";"BCR";"STE";"F";535,0021538;2001-09-01;2005-07-01;2005-06-07;1752,844154
81727;50;12;"M";"HGH";"PVE";"M";282,8508462;1967-04-24;2011-02-16;2005-07-01;1138,470615
81728;33;9;"M";"HGH";"PVE";"M";300,73;1984-06-13;2008-01-01;2008-01-29;3824,938154
81729;54;0;"M";"HGH";"STE";"M";437,0684615;2001-01-01;1984-06-13;2016-10-14;2307,692308
81730;70;10;"M";"BCR";"RET";"F";313,6337692;1991-06-15;9999-10-01;2007-02-10;3161,538462
81731;46;2;"M";"HGH";"PVE";"M";193,7;1971-01-01;2015-05-01;2014-09-05;2307,692308
81732;44;7;"M";"HGH";"STE";"M";480,0060769;2012-01-01;9999-10-01;2009-08-14;228,3846154
81733;41;12;"M";"BCR";"PVE";"M";208,1168462;1976-07-20;2011-03-01;2005-04-18;2307,692308
81734;46;10;"M";"HGH";"PVE";"M";316,0923077;2007-08-06;1998-10-19;2006-09-18;2629,266308
81735;69;11;"M";"BCR";"RET";"M";257,7635385;2000-03-16;9999-10-01;2005-12-02;3359,134615
81736;62;11;"M";"HGH";"OTH";"F";162,4615385;1978-01-01;1977-07-18;2005-10-03;2766,346154
81737;59;5;"M";"HGH";"PVE";"M";200,0536154;1958-06-04;1992-11-01;2012-04-02;2769,493769
81738;37;11;"S";"HGH";"PVE";"M";600,9055385;1984-01-01;2008-03-05;2006-04-03;230,7692308
81739;67;9;"W";"HGH";"RET";"M";1524,71;1980-05-01;9999-10-01;2007-11-30;5295,576923
81740;31;2;"M";"HGH";"PVE";"M";190,1769231;1986-09-24;2011-02-01;2014-12-26;1211,052923
81741;42;4;"M";"HGH";"PVE";"F";350;2003-01-01;9999-10-01;2012-10-19;4615,384615
81742;67;3;"*noval*";"HGH";"OTH";"F";0;9999-10-01;9999-10-01;2014-02-27;796,0661538
81743;55;11;"M";"HGH";"OTH";"M";293,9615385;1962-08-17;1984-07-01;2005-11-04;4615,384615
81744;44;3;"D";"HGH";"RET";"M";963,4033846;1973-08-15;9999-10-01;2013-11-20;5680,764923
81745;65;10;"M";"HGH";"RET";"M";181,4473077;2004-09-08;9999-10-01;2006-09-27;2766,346154
81746;41;4;"M";"BCR";"PVE";"M";725,5037692;2013-09-01;2013-05-20;2013-05-29;2307,692308
81747;50;13;"M";"HGH";"PVE";"M";169,2307692;2006-02-08;2003-02-01;2003-11-11;1076,923077
81748;43;9;"S";"HGH";"PVE";"M";371,8523077;1984-05-01;2008-02-25;2008-03-20;2307,692308
81749;40;12;"M";"BCR";"PVE";"M";515,9538462;2014-04-16;2011-10-26;2005-01-04;4923,076923
81750;70;8;"W";"HGH";"RET";"F";239,7075385;2004-05-31;9999-10-01;2008-10-14;3983,538462
81751;37;11;"D";"BCR";"PVE";"F";523,0769231;2007-01-01;2006-09-01;2005-10-11;9482,887077
81752;52;10;"M";"HGH";"STE";"M";383,7923077;1980-01-01;1984-06-01;2006-11-24;5433,816923
81753;63;11;"M";"BCR";"STE";"M";469,2539231;1999-06-16;2005-01-10;2005-12-27;8339,193462
81754;71;9;"M";"HGH";"RET";"M";279,3626154;1981-05-19;9999-10-01;2007-08-10;395,1923077
81755;31;3;"M";"HGH";"PVE";"M";520,2617692;1986-01-07;2014-04-07;2014-03-25;4615,384615
81756;45;1;"M";"BCR";"PVE";"M";430,7692308;1972-04-01;2008-01-01;2015-07-21;0
81757;69;0;"M";"HGH";"RET";"M";0;1991-07-11;9999-10-01;2016-10-03;1580,769231
81758;46;1;"S";"SEC";"PVE";"M";384,6153846;1971-02-01;1992-06-01;2016-06-21;253,7692308
81759;58;12;"D";"PRS";"PVE";"F";403,3820769;2005-01-01;2001-07-01;2005-03-09;2307,692308
81760;64;2;"M";"HGH";"RET";"M";208,598;1982-02-01;2000-04-26;2015-02-07;1185,576923
81761;64;3;"M";"HGH";"RET";"F";174,431;1956-01-01;9999-10-01;2014-01-09;1040,740846
81762;24;0;"S";"HGH";"PVE";"M";0;1993-07-07;2015-04-01;2016-10-17;2307,692308
81763;62;12;"M";"HGH";"RET";"M";324,6081538;2012-08-17;9999-10-01;2005-04-08;6485,802692
81764;49;1;"M";"HGH";"PVE";"M";230,7692308;1968-08-25;2009-09-01;2015-12-10;2307,692308
81765;56;11;"M";"HGH";"STE";"F";299,8296923;1991-08-20;1982-12-25;2005-08-02;4249,931308
81766;65;8;"M";"HGH";"RET";"F";174,5499231;1969-01-01;9999-10-01;2009-01-28;3635,769231
81767;38;9;"*noval*";"HGH";"PVE";"M";0;9999-10-01;2014-09-30;2007-08-24;400,8133846
