Cocunut;AGE;YEARS_WITH_BANK;MARTIAL_STATUS;EDUCATION;EMPLOYMENT;GENDER;CUST_INCOME;CURRENT_ADDRESS_DATE;CURRENT_JOB_DATE;CURRENT_WITH_BANK_DATE;CURRENT_BALANCE_EUR;MORTGAGE_PRED;MORTGAGE_PROB
81720;49;10;M;HGH;SFE;M;304,2692308;1968-10-05;2006-02-09;2007-06-01;2166,914;N;0.9998252
81721;49;12;M;HGH;STE;F;324,9030769;1998-08-04;1995-06-01;2005-05-12;2683,537846;N;0.99859375
81722;60;12;M;BCR;RET;F;380,9841538;1992-05-01;1986-01-17;2005-02-07;2307,692308;N;0.9992084
81723;41;5;M;HGH;PVE;F;205,4414615;1976-02-15;2007-01-11;2012-05-22;3846,153846;N;0.9994636
81724;66;2;D;HGH;RET;M;0;1951-06-21;9999-10-01;2014-12-17;2371,153846;N;0.9997507
81725;42;13;M;BCR;PVE;M;3053,984615;1984-10-01;2010-09-01;2004-02-24;7692,307692;N;0.99155265
81726;51;12;M;BCR;STE;F;535,0021538;2001-09-01;2005-07-01;2005-06-07;1752,844154;N;0.9983255
81727;50;12;M;HGH;PVE;M;282,8508462;1967-04-24;2011-02-16;2005-07-01;1138,470615;N;0.99983156
81728;33;9;M;HGH;PVE;M;300,73;1984-06-13;2008-01-01;2008-01-29;3824,938154;N;0.9988121
81729;54;0;M;HGH;STE;M;437,0684615;2001-01-01;1984-06-13;2016-10-14;2307,692308;N;0.99984574
81730;70;10;M;BCR;RET;F;313,6337692;1991-06-15;9999-10-01;2007-02-10;3161,538462;N;0.9987822
81731;46;2;M;HGH;PVE;M;193,7;1971-01-01;2015-05-01;2014-09-05;2307,692308;N;0.9999497
81732;44;7;M;HGH;STE;M;480,0060769;2012-01-01;9999-10-01;2009-08-14;228,3846154;N;0.99869484
81733;41;12;M;BCR;PVE;M;208,1168462;1976-07-20;2011-03-01;2005-04-18;2307,692308;N;0.9997522
81734;46;10;M;HGH;PVE;M;316,0923077;2007-08-06;1998-10-19;2006-09-18;2629,266308;N;0.99349844
81735;69;11;M;BCR;RET;M;257,7635385;2000-03-16;9999-10-01;2005-12-02;3359,134615;N;0.99802125
81736;62;11;M;HGH;OTH;F;162,4615385;1978-01-01;1977-07-18;2005-10-03;2766,346154;N;0.99803466
81737;59;5;M;HGH;PVE;M;200,0536154;1958-06-04;1992-11-01;2012-04-02;2769,493769;N;0.99942243
81738;37;11;S;HGH;PVE;M;600,9055385;1984-01-01;2008-03-05;2006-04-03;230,7692308;N;0.99955314
81739;67;9;W;HGH;RET;M;1524,71;1980-05-01;9999-10-01;2007-11-30;5295,576923;N;0.9984669
81740;31;2;M;HGH;PVE;M;190,1769231;1986-09-24;2011-02-01;2014-12-26;1211,052923;N;0.9999337
81741;42;4;M;HGH;PVE;F;350;2003-01-01;9999-10-01;2012-10-19;4615,384615;N;0.9985971
81742;67;3;*noval*;HGH;OTH;F;0;9999-10-01;9999-10-01;2014-02-27;796,0661538;N;0.99998915
81743;55;11;M;HGH;OTH;M;293,9615385;1962-08-17;1984-07-01;2005-11-04;4615,384615;N;0.9981364
81744;44;3;D;HGH;RET;M;963,4033846;1973-08-15;9999-10-01;2013-11-20;5680,764923;N;0.9994229
81745;65;10;M;HGH;RET;M;181,4473077;2004-09-08;9999-10-01;2006-09-27;2766,346154;N;0.9986028
81746;41;4;M;BCR;PVE;M;725,5037692;2013-09-01;2013-05-20;2013-05-29;2307,692308;N;0.9997403
81747;50;13;M;HGH;PVE;M;169,2307692;2006-02-08;2003-02-01;2003-11-11;1076,923077;N;0.9996598
81748;43;9;S;HGH;PVE;M;371,8523077;1984-05-01;2008-02-25;2008-03-20;2307,692308;N;0.99874926
81749;40;12;M;BCR;PVE;M;515,9538462;2014-04-16;2011-10-26;2005-01-04;4923,076923;N;0.99667645
81750;70;8;W;HGH;RET;F;239,7075385;2004-05-31;9999-10-01;2008-10-14;3983,538462;N;0.99221474
81751;37;11;D;BCR;PVE;F;523,0769231;2007-01-01;2006-09-01;2005-10-11;9482,887077;N;0.9337723
81752;52;10;M;HGH;STE;M;383,7923077;1980-01-01;1984-06-01;2006-11-24;5433,816923;N;0.9978399
81753;63;11;M;BCR;STE;M;469,2539231;1999-06-16;2005-01-10;2005-12-27;8339,193462;N;0.9691825
81754;71;9;M;HGH;RET;M;279,3626154;1981-05-19;9999-10-01;2007-08-10;395,1923077;N;0.9998105
81755;31;3;M;HGH;PVE;M;520,2617692;1986-01-07;2014-04-07;2014-03-25;4615,384615;N;0.999741
81756;45;1;M;BCR;PVE;M;430,7692308;1972-04-01;2008-01-01;2015-07-21;0;N;0.99922204
81757;69;0;M;HGH;RET;M;0;1991-07-11;9999-10-01;2016-10-03;1580,769231;N;0.99966407
81758;46;1;S;SEC;PVE;M;384,6153846;1971-02-01;1992-06-01;2016-06-21;253,7692308;N;0.9996749
81759;58;12;D;PRS;PVE;F;403,3820769;2005-01-01;2001-07-01;2005-03-09;2307,692308;N;0.997063
81760;64;2;M;HGH;RET;M;208,598;1982-02-01;2000-04-26;2015-02-07;1185,576923;N;0.9998778
81761;64;3;M;HGH;RET;F;174,431;1956-01-01;9999-10-01;2014-01-09;1040,740846;N;0.9998828
81762;24;0;S;HGH;PVE;M;0;1993-07-07;2015-04-01;2016-10-17;2307,692308;N;0.97917926
81763;62;12;M;HGH;RET;M;324,6081538;2012-08-17;9999-10-01;2005-04-08;6485,802692;N;0.94441175
81764;49;1;M;HGH;PVE;M;230,7692308;1968-08-25;2009-09-01;2015-12-10;2307,692308;N;0.999838
81765;56;11;M;HGH;STE;F;299,8296923;1991-08-20;1982-12-25;2005-08-02;4249,931308;N;0.99757487
81766;65;8;M;HGH;RET;F;174,5499231;1969-01-01;9999-10-01;2009-01-28;3635,769231;N;0.9993204
81767;38;9;*noval*;HGH;PVE;M;0;9999-10-01;2014-09-30;2007-08-24;400,8133846;N;0.99999857
81768;65;5;M;BCR;STE;M;370,6153846;2005-01-01;2005-03-07;2012-05-11;948,4615385;N;0.9995783
81769;66;11;M;HGH;RET;F;893,8778462;2006-01-01;9999-10-01;2005-11-09;7953,204538;N;0.9555367
81770;61;1;M;HGH;RET;M;180,7692308;1981-01-01;2001-04-21;2016-02-02;1420,191231;N;0.9998658
81771;47;13;M;HGH;PVE;M;276,9230769;1970-06-13;2009-02-02;2004-02-10;2307,692308;N;0.9998191
81772;43;4;*noval*;HGH;OTH;M;0;9999-10-01;9999-10-01;2013-06-07;143,6119231;N;0.9999988
81773;69;3;M;HGH;RET;M;396,8578462;1996-08-06;9999-10-01;2014-01-03;5137,5;N;0.9982657
81774;69;10;W;HGH;RET;F;237,8602308;1978-02-05;9999-10-01;2007-05-04;3951,923077;N;0.9986204
81775;65;12;M;HGH;STE;M;519,7769231;2011-11-01;1982-02-01;2004-10-07;3846,153846;N;0.98562247
81776;60;2;M;HGH;RET;M;204,6366154;1990-03-01;2000-07-28;2015-05-11;2371,153846;N;0.9997608
81777;55;9;M;HGH;PVE;F;190,3633077;2005-04-20;1981-12-25;2008-05-23;4382,110462;N;0.9817346
81778;50;10;M;BCR;PVE;F;278,4822308;2006-08-03;2008-03-01;2006-09-26;1106,538462;N;0.998348
81779;45;0;S;HGH;PVE;F;330,7692308;2012-03-05;2001-02-01;2016-10-15;212,2116923;N;0.99995875
81780;39;13;M;HGH;PVE;F;317,3923077;2002-01-01;2005-06-03;2004-04-13;6134,954615;N;0.99072486
81781;63;3;*noval*;HGH;OTH;F;0;9999-10-01;9999-10-01;2013-07-15;2307,692308;N;0.99898964
81782;70;5;W;HGH;RET;F;161,0144615;1970-07-01;9999-10-01;2012-03-07;2213,076923;N;0.99924505
81783;38;1;M;HGH;PVE;M;346,1538462;1979-03-16;1999-10-15;2015-10-19;228,8976923;N;0.9996592
81784;50;13;M;HGH;STE;M;743,5846154;2006-06-01;1989-03-01;2004-03-10;3846,153846;N;0.9965635
81785;58;14;M;BCR;STE;F;768,3846154;1978-11-01;2012-11-13;2003-03-01;10955,27615;N;0.9899002
81786;31;4;M;HGH;STE;F;237,0654615;2006-02-01;2011-01-04;2012-12-20;1615,384615;N;0.99995005
81787;30;8;M;HGH;PVE;M;338,5773077;1987-05-04;2013-07-18;2009-03-04;7692,307692;N;0.99163216
81788;52;9;M;HGH;STE;F;224,6153846;1983-05-05;1993-10-25;2007-10-31;118,8540769;N;0.999718
81789;26;0;M;HGH;PVE;M;384,6153846;2014-05-01;2014-02-01;2016-10-19;162,9776923;N;0.99984276
81790;63;3;W;HGH;RET;M;162,4507692;1988-01-01;9999-10-01;2014-06-19;632,3076923;N;0.9998442
81791;46;12;M;BCR;STE;F;384,6153846;1971-09-12;2004-09-06;2004-12-20;277,7038462;N;0.9998104
81792;68;11;D;HGH;RET;M;263,2831538;1990-01-01;9999-10-01;2006-02-22;4742,307692;N;0.9977781
81793;45;10;M;HGH;PVE;F;262,2461538;1993-01-01;2012-12-01;2007-02-01;1975,961538;N;0.9996165
81794;45;12;S;PHD;STE;F;666,7384615;1985-05-01;1999-03-01;2005-05-31;8764,220923;N;0.95363736
81795;29;1;S;HGH;PVE;M;192,9384615;1988-12-25;2016-02-01;2015-08-24;2974,951923;N;0.9998659
81796;27;6;S;HGH;STE;F;254,6566923;2014-11-20;2014-12-08;2010-12-16;1004,829;N;0.99988496
81797;62;11;M;HGH;RET;F;322,3076923;1995-12-30;1979-06-01;2005-12-26;317,6896923;N;0.99956876
81798;40;2;S;BCR;SFE;M;500;2011-11-01;2011-11-09;2015-06-09;7692,307692;N;0.98238635
81799;67;10;M;HGH;RET;F;204,8419231;1976-05-01;9999-10-01;2006-09-06;3556,730769;N;0.99922335
81800;64;4;M;BCR;RET;M;499,7050769;1981-01-01;9999-10-01;2012-10-12;2307,692308;N;0.9998746
81801;64;13;D;BCR;RET;F;408,5879231;1968-01-28;9999-10-01;2004-04-20;4615,384615;N;0.99932826
81802;49;11;S;BCR;STE;F;343,1587692;1975-01-01;2001-09-01;2005-08-10;9027,147538;N;0.98535156
81803;53;0;M;HGH;OTH;M;191,9153846;1964-06-28;2008-11-26;2016-08-01;2307,692308;N;0.99873227
81804;55;11;M;HGH;STE;F;232,1307692;1986-07-19;1985-01-15;2005-10-06;2506,609462;N;0.99921644
81805;43;7;M;HGH;PVE;F;175,2735385;2008-09-01;2011-08-01;2010-05-14;2307,692308;N;0.9998579
81806;43;11;M;HGH;STE;F;208,9076923;2008-12-14;2003-11-19;2006-04-18;480,9760769;N;0.9987863
81807;53;13;M;HGH;PVE;F;702,2769231;2005-06-30;2014-11-01;2003-10-15;5532,692308;N;0.996637
81808;54;11;M;HGH;PVE;M;512,0563077;1963-06-15;2005-03-26;2005-08-16;2307,692308;N;0.9998246
81809;35;0;M;HGH;PVE;M;174,6076923;1982-05-22;2015-09-16;2016-10-19;303,4221538;N;0.999987
81810;53;14;W;BCR;STE;F;394,4;1996-05-01;1996-09-02;2003-06-26;11538,46154;N;0.7567092
81811;44;15;S;HGH;PVE;F;466,3230769;1975-01-01;2011-04-25;2002-01-23;863,0692308;N;0.99984336
81812;46;0;M;HGH;PVE;F;198,3307692;2007-08-01;2015-03-19;2016-10-05;553,2692308;N;0.99999166
81813;57;0;M;HGH;STE;M;556,3184615;1960-10-04;1981-02-02;2016-07-13;325,2773077;N;0.9999386
81814;61;12;M;HGH;RET;M;231,3923846;1992-01-01;9999-10-01;2004-12-07;869,4230769;N;0.99977595
81815;32;5;M;HGH;PVE;F;254,1029231;2016-02-01;2011-08-03;2011-08-10;2307,692308;N;0.9993462
81816;74;0;W;HGH;RET;F;218,9607692;1990-11-01;9999-10-01;2016-10-17;2094,519231;N;0.99866164
81817;52;12;D;HGH;STE;M;409,0076923;1965-02-21;1986-09-09;2004-12-24;528,5756154;N;0.999861
81818;56;14;M;BCR;OTH;F;1235,576923;1996-07-01;2002-07-15;2002-08-26;2307,692308;N;0.999159
81819;65;12;M;BCR;SFE;M;384,6153846;1993-08-10;1992-08-02;2005-04-14;2307,692308;N;0.9985977
81820;45;10;M;HGH;PVE;F;410,6398462;1993-01-01;2007-02-01;2007-02-17;2307,692308;N;0.99688524
81821;26;2;S;HGH;PVE;F;225,9615385;2014-09-01;2012-09-01;2015-05-29;2023,252154;N;0.99956816
81822;28;5;S;HGH;PVE;M;542,8300769;1989-06-30;2013-07-16;2012-02-22;1448,077308;N;0.9997584
81823;54;14;M;HGH;STE;M;775,1764615;1963-03-24;1983-07-01;2003-02-13;7692,307692;N;0.9991763
81824;41;11;M;HGH;PVE;M;393,7258462;2004-01-01;2010-08-01;2006-05-09;9482,887077;N;0.9440698
81825;64;12;M;BCR;RET;F;267,616;2008-07-20;9999-10-01;2005-06-20;4110;N;0.9924688
81826;29;4;S;BCR;PVE;F;350,2168462;1990-01-01;2016-09-02;2013-02-18;4615,384615;N;0.9995931
81827;65;11;M;BCR;OTH;M;0;1964-09-20;1986-09-15;2005-10-24;4742,307692;N;0.99261814
81828;43;8;M;BCR;PVE;F;384,6153846;1999-01-01;9999-10-01;2008-12-16;2512,072462;N;0.99396086
81829;40;10;S;HGH;PVE;M;544,1384615;2003-08-01;2014-11-01;2007-03-09;2307,692308;N;0.9997508
81830;46;0;M;BCR;STE;F;400;2001-01-01;1996-01-01;2016-10-18;402,4130769;N;0.9999274
81831;31;0;S;BCR;PVE;M;387,2923077;1986-04-04;2014-08-01;2016-10-13;4615,384615;N;0.9973494
81832;42;14;D;HGH;STE;M;608,9261538;2007-01-01;9999-10-01;2003-05-22;7692,307692;N;0.9886746
81833;61;2;W;HGH;RET;F;159,3923077;1990-01-01;9999-10-01;2015-04-02;2434,613615;N;0.9993339
81834;40;13;M;BCR;STE;F;284,856;2003-08-22;2004-03-01;2004-03-18;3452,007077;N;0.9974598
81835;36;11;M;HGH;STE;M;346,1538462;2000-03-01;2003-03-01;2005-11-29;7692,307692;N;0.97241986
81836;39;4;D;MAS;STE;F;365,3384615;1998-06-01;2007-04-05;2013-05-11;380,2046923;N;0.99954635
81837;39;11;S;BCR;PVE;F;266,718;2004-01-01;2012-07-01;2006-02-04;7011,376692;N;0.9880653
81838;67;14;D;BCR;STE;F;450,6692308;1970-12-31;1983-01-01;2002-12-03;2134,038462;N;0.99961567
81839;58;3;S;HGH;PVE;M;235,7461538;2003-01-01;2010-05-15;2013-08-28;6923,734538;N;0.9755643
81840;34;9;S;HGH;PVE;M;276,9230769;1983-02-05;2007-07-01;2008-06-19;2307,692308;N;0.99923885
81841;58;12;M;HGH;STE;M;423,702;1999-10-01;1982-07-13;2005-07-04;2307,692308;N;0.99905354
81842;38;1;S;PHD;STE;F;0;2011-01-01;2012-06-20;2016-02-23;2307,692308;N;0.9965496
81843;49;1;M;HGH;PVE;M;192,3076923;1990-01-01;2007-03-05;2016-02-11;228,1846154;N;0.99993455
81844;39;11;S;HGH;PVE;F;781,4687692;1996-10-05;2006-11-01;2005-11-23;4615,384615;N;0.9964405
81845;35;0;M;HGH;STE;M;217,3589231;1982-05-09;2013-09-01;2016-10-18;713,5603077;N;0.9999778
81846;28;0;S;SEC;PVE;F;183,2019231;2002-01-01;2015-05-28;2016-10-17;2307,692308;N;0.9999082
81847;29;6;S;HGH;PVE;M;308,5038462;1988-10-04;2011-04-06;2011-05-05;8764,220923;N;0.9860371
81848;54;12;M;HGH;PVE;F;389,7071538;1984-07-01;2012-07-13;2004-10-05;4615,384615;N;0.999471
81849;62;11;W;HGH;RET;F;402,9082308;1993-05-01;9999-10-01;2005-12-13;2307,692308;N;0.99934965
81850;30;0;S;BCR;PVE;M;173,3915385;2000-01-01;2012-06-01;2016-07-21;2307,692308;N;0.9998684
81851;50;3;M;HGH;PVE;M;308,7384615;1967-06-26;2013-08-01;2013-08-24;4338,289308;N;0.9996277
81852;64;4;M;HGH;RET;M;168,4928462;1983-01-01;1997-12-22;2012-10-04;1580,769231;N;0.99977666
81853;48;11;M;HGH;STE;F;364,1769231;2002-03-03;1999-10-01;2005-09-23;5258,532538;N;0.98837215
81854;63;1;M;HGH;RET;F;319,8203846;2005-09-01;9999-10-01;2015-09-29;2307,692308;N;0.99974626
81855;56;11;M;MAS;PVE;M;934,8461538;2004-12-31;2014-04-01;2005-11-12;322,6538462;N;0.9992906
81856;39;12;D;HGH;PVE;M;219,4599231;2010-03-29;2009-01-01;2005-04-05;280,5693846;N;0.9998198
81857;55;5;M;BCR;STE;F;197,5516154;2003-09-01;1982-07-09;2011-08-08;801,6266923;N;0.9990784
81858;50;12;M;BCR;STE;F;369,4210769;2007-12-31;2006-03-01;2005-06-21;2855,389077;N;0.9967918
81859;65;4;M;BCR;RET;F;176,2853077;1952-01-30;9999-10-01;2013-03-19;4710,692308;N;0.99821776
81860;44;1;M;HGH;STE;M;316,9230769;1976-04-03;1994-04-01;2016-04-11;324,8382308;N;0.9997352
81861;59;4;M;BCR;RET;F;199,9223077;1958-10-20;1998-03-03;2012-12-14;4347,115385;N;0.9990094
81862;65;3;D;BCR;RET;M;843,7475385;2011-05-01;9999-10-01;2014-06-04;10022,87454;N;0.9179274
81863;23;0;S;HGH;PVE;M;338,4615385;1994-08-04;2016-01-16;2016-09-20;4615,384615;N;0.9950826
81864;48;5;M;BCR;STE;M;387,2230769;1998-07-10;1997-11-13;2012-02-20;9230,769231;N;0.92444164
81865;65;5;W;HGH;RET;F;427,6580769;1952-06-11;9999-10-01;2012-04-25;1689,327923;N;0.9999188
81866;45;12;M;HGH;PVE;F;1129,261538;2006-09-01;2008-01-01;2004-09-30;3300,394;N;0.99467045
81867;37;10;M;HGH;PVE;M;391,2769231;1980-05-06;2009-01-01;2006-07-20;2307,692308;N;0.99951494
81868;51;11;M;HGH;RET;F;166,1765385;2014-03-01;9999-10-01;2005-12-07;4893,573231;N;0.9967602
81869;61;3;M;HGH;RET;M;303,0784615;1999-01-01;9999-10-01;2013-10-12;8926,916385;N;0.9704752
81870;70;12;W;HGH;RET;F;386,8436154;1993-01-24;9999-10-01;2004-12-07;5366,711538;N;0.99530834
81871;42;2;M;HGH;PVE;M;184,6259231;2003-01-01;2012-01-01;2015-06-23;4820,321462;N;0.9997924
81872;36;4;M;BCR;PVE;M;605,1765385;2001-01-01;2012-10-01;2012-09-25;14226,92308;N;0.5957831
81873;54;15;M;HGH;STE;M;804,6419231;2015-02-01;9999-10-01;2001-11-21;2307,692308;N;0.9988531
81874;63;10;W;HGH;RET;F;297,764;2005-07-01;9999-10-01;2006-12-05;4011,675538;N;0.99417526
81875;52;4;S;HGH;PVE;F;291;1973-01-01;2009-09-13;2012-11-16;7192,307692;N;0.995836
81876;48;12;M;BCR;STE;M;746,1538462;2001-06-06;1992-02-20;2004-07-27;156,9307692;N;0.99961275
81877;50;11;S;BCR;PVE;F;592,3076923;1980-01-01;2015-03-01;2005-09-06;4615,384615;N;0.99933136
81878;62;13;M;BCR;RET;M;425,7838462;2002-03-15;9999-10-01;2004-02-09;2307,692308;N;0.99872905
81879;37;8;M;HGH;PVE;F;174,2;2001-06-23;2013-01-16;2008-10-13;280,9023077;N;0.99987924
81880;49;10;M;BCR;STE;F;397,8076923;2006-09-07;2005-09-01;2007-02-06;1314,633154;N;0.9950355
81881;41;8;M;HGH;PVE;M;530,7692308;1976-11-02;1999-10-01;2009-04-03;4615,384615;N;0.9951624
81882;42;8;M;HGH;PVE;F;184,4484615;2011-07-27;2011-03-10;2008-08-29;2307,692308;N;0.99987173
81883;72;12;M;HGH;RET;M;288,1605385;1978-09-21;9999-10-01;2005-06-02;4070,480769;N;0.9989518
81884;66;5;M;HGH;RET;M;196,1076923;1951-06-22;9999-10-01;2011-11-07;4465,673077;N;0.99896276
81885;67;7;M;HGH;RET;M;197,2753846;1997-07-03;9999-10-01;2010-03-19;4742,307692;N;0.9957147
81886;54;9;S;HGH;PVE;M;624,4379231;1998-09-02;2016-07-01;2007-08-10;1438,764692;N;0.99981445
81887;53;12;M;HGH;PVE;M;524,3076923;1964-07-22;2009-01-10;2005-04-22;4615,384615;N;0.9996476
81888;25;0;S;HGH;PVE;M;197,6538462;1992-06-02;2015-07-01;2016-09-01;2307,692308;N;0.9998061
81889;66;15;D;HGH;RET;F;278,5307692;1994-09-01;9999-10-01;2002-06-12;2845,384615;N;0.9992818
81890;29;4;S;HGH;PVE;F;386,2518462;2002-01-01;2015-07-01;2012-09-05;8220;N;0.9933357
81891;62;3;S;BCR;RET;F;461,5384615;2000-01-01;9999-10-01;2013-10-28;169,1538462;N;0.999701
81892;40;7;M;HGH;OTH;F;0;9999-10-01;9999-10-01;2009-07-15;309;N;0.9999993
81893;39;11;M;MAS;PVE;F;1704,886385;1998-01-01;2005-10-10;2005-10-18;13846,15385;N;0.7790644
81894;36;1;M;HGH;PVE;F;407,6923077;2005-07-01;2012-11-01;2015-12-26;416,8461538;N;0.99994195
81895;31;10;S;HGH;PVE;M;198,3538462;2007-01-01;2007-06-01;2007-06-18;3067,477308;N;0.99781835
81896;49;3;M;SEC;PVE;F;284,6153846;1968-08-26;2013-10-15;2013-09-30;1064,833385;N;0.9999292
81897;41;10;M;BCR;STE;M;1102,561538;1991-06-01;2006-02-05;2006-10-30;11305,845;N;0.88499355
81898;36;0;M;HGH;PVE;F;225,2227692;2010-12-31;2016-04-01;2016-10-12;1998,911615;N;0.99996483
81899;71;11;W;BCR;RET;F;350,4213077;1970-09-01;9999-10-01;2005-10-28;3556,730769;N;0.9993162
81900;48;10;M;HGH;PVE;M;307,6923077;2006-08-21;2015-01-18;2007-01-17;9048,647077;N;0.9879083
81901;34;10;S;BCR;PVE;M;562,7692308;2013-09-01;2006-04-01;2006-10-19;9421,537462;N;0.87177974
81902;53;13;M;BCR;PVE;F;562,8402308;2008-12-01;1991-07-01;2004-04-26;1998,284385;N;0.99797887
81903;32;6;M;HGH;PVE;M;184,6153846;1985-04-11;2014-08-10;2010-09-29;2307,692308;N;0.99990976
81904;51;6;M;HGH;STE;M;652,1053846;2013-10-01;2016-07-01;2010-10-18;799,3137692;N;0.9999038
81905;61;11;M;HGH;PVE;M;253,8461538;1997-08-25;2006-04-01;2006-06-08;2278,044154;N;0.99947137
81906;47;11;M;BCR;STE;F;309,7375385;1997-06-19;1997-02-05;2005-07-19;2307,692308;N;0.9985116
81907;51;15;S;SEC;OTH;F;0;9999-10-01;9999-10-01;2002-02-28;168,1593846;N;0.99999917
81908;25;3;S;HGH;PVE;M;369,2307692;1992-11-18;2012-10-22;2014-01-10;801,6266923;N;0.9998435
81909;41;11;M;HGH;PVE;M;269,2307692;1992-01-01;2005-09-01;2005-10-13;2307,692308;N;0.99811006
81910;57;6;W;BCR;STE;F;456,5461538;1991-06-01;2006-03-17;2010-07-14;6307,692308;N;0.99599755
81911;41;12;M;BCR;STE;M;338,8056154;2002-06-15;2003-01-01;2004-09-02;2307,692308;N;0.99750817
81912;61;12;M;BCR;STE;F;563,3371538;1996-08-01;1996-10-01;2004-08-12;9223,788462;N;0.94891673
81913;63;7;M;HGH;STE;M;320,1343077;2005-12-01;1979-03-29;2009-08-22;1501,730769;N;0.9983499
81914;60;4;M;HGH;RET;F;192,5692308;2002-07-17;9999-10-01;2012-12-14;1274,104;N;0.9998153
81915;44;11;M;BCR;STE;F;348,6634615;2004-09-10;1999-09-15;2006-01-11;2307,692308;N;0.9965403
81916;45;12;M;BCR;STE;M;709,8851538;1986-09-01;2002-02-01;2004-07-22;4615,384615;N;0.9977442
81917;55;12;M;HGH;STE;M;520,1923077;1991-07-11;2004-08-01;2004-10-25;2307,692308;N;0.9991571
81918;50;9;W;HGH;PVE;F;180,1557692;1989-09-01;2014-05-06;2007-12-26;3943,899385;N;0.99953187
81919;67;5;D;BCR;RET;F;498,5418462;1998-01-01;9999-10-01;2012-06-18;5370,663462;N;0.997552
81920;45;2;D;HGH;PVE;F;179,7153846;1972-07-25;2011-06-03;2015-03-05;876,4220769;N;0.9999287
81921;30;9;*noval*;HGH;OTH;M;0;9999-10-01;9999-10-01;2007-08-24;1049,579154;N;0.9999969
81922;74;15;M;BCR;RET;F;465,3030769;9999-10-01;9999-10-01;2002-05-24;1580,769231;N;0.9994728
81923;46;14;M;BCR;PVE;M;2587,807692;2009-10-20;2010-06-01;2002-07-15;0;N;0.9995129
81924;33;9;*noval*;HGH;PVE;F;0;9999-10-01;9999-10-01;2008-04-10;2307,692308;N;0.9999721
81925;37;8;M;HGH;STE;M;668,6313077;1980-07-07;2007-02-01;2008-07-30;2307,692308;N;0.9990343
81926;48;2;M;HGH;PVE;M;403,7897692;2007-01-01;2009-02-01;2015-06-05;4615,384615;N;0.9996246
81927;50;11;M;HGH;PVE;F;230,7692308;2008-02-12;2005-04-14;2006-05-05;400,8133846;N;0.99899274
81928;24;1;M;HGH;PVE;F;231,9232308;2013-06-01;2016-04-05;2016-04-04;4615,384615;N;0.9977336
81929;64;1;M;HGH;RET;M;369,2307692;1974-03-01;2000-10-02;2015-07-16;2307,692308;N;0.9998441
81930;62;12;D;HGH;RET;F;213,6849231;1963-01-01;9999-10-01;2005-04-25;5137,5;N;0.99913687
81931;69;0;M;HGH;RET;F;0;1972-06-01;9999-10-01;2016-10-11;2371,153846;N;0.9980451
81932;48;10;M;HGH;STE;M;223,0769231;1997-01-01;2012-05-15;2007-05-31;2093,393692;N;0.99967706
81933;36;6;M;HGH;SFE;F;307,7538462;2014-05-04;2010-04-15;2010-10-11;5093,215462;N;0.99606687
81934;41;11;M;HGH;PVE;M;378,1307692;2000-02-01;2009-11-10;2005-07-08;1307,692308;N;0.9984459
81935;42;11;M;HGH;PVE;M;475,74;1975-04-18;2016-07-01;2006-03-17;1758,490231;N;0.99975985
81936;43;12;S;BCR;STE;M;570,4384615;2014-01-01;1996-07-27;2005-02-23;2307,692308;N;0.99860424
81937;45;8;*noval*;HGH;OTH;M;0;9999-10-01;9999-10-01;2008-07-11;443,6051538;N;0.99999964
81938;38;13;M;HGH;PVE;M;770,7769231;1980-01-01;2001-11-01;2003-07-07;8544,057692;N;0.9926341
81939;37;1;M;BCR;PVE;F;228,2076923;2010-06-18;2014-10-15;2015-08-20;4615,384615;N;0.9995316
81940;54;10;M;HGH;RET;M;185,2469231;1963-01-03;9999-10-01;2007-06-29;395,1923077;N;0.9999099
81941;45;0;M;BCR;STE;F;338,4615385;2013-06-01;2000-06-01;2016-10-17;213,6457692;N;0.99995923
81942;37;0;S;HGH;RET;F;187,1096154;1980-06-08;9999-10-01;2016-10-18;2307,692308;N;0.99985766
81943;47;15;D;BCR;PVE;F;1606,161538;1976-04-01;2016-01-01;2002-01-10;12654,36923;N;0.94622
81944;44;10;M;HGH;PVE;M;394,5307692;2009-12-26;2007-06-18;2007-06-27;3547,923615;N;0.9962261
81945;28;4;S;HGH;PVE;F;201,8692308;1989-01-18;2014-04-12;2013-07-03;2629,266308;N;0.999908
81946;40;4;M;HGH;STE;F;284,5923077;2000-01-15;2007-09-03;2012-10-05;78,43846154;N;0.9995085
81947;55;10;M;HGH;PVE;F;202,2025385;1962-05-15;2006-02-01;2006-07-24;411,9183846;N;0.99989855
81948;42;9;M;BCR;PVE;M;589,1256154;1975-04-25;2004-06-21;2008-03-27;4615,384615;N;0.9966724
81949;32;0;M;HGH;PVE;M;345,3384615;1985-04-13;2016-02-01;2016-08-15;813,1933077;N;0.9999801
81950;41;10;M;HGH;PVE;F;225,0615385;2004-06-13;2006-11-15;2007-01-12;592,7884615;N;0.99797314
81951;28;3;S;HGH;PVE;M;538,9631538;2005-01-01;2014-03-30;2014-03-26;790,3846154;N;0.99987197
81952;52;2;D;HGH;STE;M;312,3153846;1972-05-01;1991-01-07;2014-11-18;1219,789923;N;0.9998499
81953;29;1;M;HGH;PVE;M;338,4615385;2012-01-01;2014-06-01;2016-03-07;285,1515385;N;0.9999037
